id,title,brief,url,img_src,message
134,毕业演练丨陆军特种作战学院“决斗周”热血来袭！,紧贴实战的演练背景、接踵而至的演练课目、刁钻严苛的导调员，是始终贯穿综合演练的主旋律。昼夜不停、炎热高温、突降暴雨、翻山越岭、淌水穿林，学员们在挑战身体和精神双重极限中铸就钢铁意志。,https://military.cctv.com/2021/07/03/ARTIQlzRRxnU2ARcS8pUMCrP210703.shtml,https://p5.img.cctvpic.com/photoworkspace/2021/07/03/2021070310544072153.jpg,“进来是铁、出去是钢”毕业演训场上学员们刚出“魔鬼周”、又进“决斗周”基础体能、战斗技能、指挥能力的全面淬炼中完成属于军校学员的特殊“成人礼”也是即将走上战斗岗位的“见面礼”紧贴实战的演练背景、接踵而至的演练课目、刁钻严苛的导调员，是始终贯穿综合演练的主旋律。昼夜不停、炎热高温、突降暴雨、翻山越岭、淌水穿林，学员们在挑战身体和精神双重极限中铸就钢铁意志。传承红色基因真打实备演练党旗指引，奋勇直前发扬特战精神鹰击长空，虎啸丛林横下一条心，脱下一层皮亮出特战本领水深千尺能横渡，山高万丈敢攀登来无影去无踪，杀敌阵敢冲锋熔铸生死相依之情风雨同舟，同甘共苦特战小队密切协作，一招制胜锤炼特战作风既当形象标兵，也做打赢尖刀（文字：李玉峰、李章应图片：郑钞、刘高惠、毛子宁、张藤）
135,信仰的厚度,“入党志愿书里延续着每名共产党员的初心和誓言。从某种意义上讲，入党志愿书是有载体的信仰。”韩珍明说。,https://military.cctv.com/2021/07/02/ARTIYPqAAJsYTOx2uRKz7KjH210702.shtml,https://p2.img.cctvpic.com/photoworkspace/2021/07/02/2021070215512611669.jpg,"韩珍明收藏的部分入党志愿书。本报记者李一叶摄一场不期而至的大雨过后，斑驳光影透过银杏树缝隙，投射在北京莲花池干休所的小路上。微风吹过，树叶发出窸窸窣窣的声响。夏天，似乎总能让人与火热联想起来，正如那激情燃烧的革命岁月。第一次见到韩珍明，是在老干部活动中心“学习百年党史，感悟入党初心”主题展览上，展品正是韩珍明收藏的百余份入党志愿书。退休前，韩珍明曾是军队的一名党务工作者。一次偶然的机会，他发现了一份革命战争年代的入党志愿书。微微泛黄的扉页上，红色党徽依然耀眼。那光芒像是细微的电流霎时直通心脏，让韩珍明受到极大的触动。“入党志愿书里延续着每名共产党员的初心和誓言。从某种意义上讲，入党志愿书是有载体的信仰。”韩珍明说。玻璃展柜里，百余封入党志愿书整齐排列。这些形式各异、大小不一的入党志愿书质朴无华，纸上那些亲手写下的文字却会“说话”。扑面而来的热爱和赤诚，挟裹着风与雷的力量，把一段段尘封的历史重现在我们眼前。韩珍明所有藏品中，时间最早的一份入党志愿书写于1938年。那一年，一位名叫曹松林的21岁山西女学生在延安加入了共产党。在她的入党志愿书上，我们看见，她出身小资产阶级，父亲是一名中学教员。1937年，她从山西太原女中毕业后，参加了八路军。一路辗转，曹松林来到革命圣地延安，就读于党中央创办的延安公学。在入党动机一栏，她写道：“我认为共产党是世界上最好的政党，能为无产阶级谋利益，为劳苦大众求生存，所以我就要入党。”誓言字字滚烫，初心闪耀其中。望着眼前几页单薄的纸张，时光的痕迹在工整的文字间跳动，一位进步女青年的形象跃然纸上。那是1938年的延安。一年前，上海、南京沦陷，无数中国百姓流离失所，中华民族到了最危险的时刻。国难当头、民族危亡之际，为了拯救被侵略者铁蹄蹂躏的祖国和民族，一代热血青年怀揣着强烈的爱国情怀，从沦陷区、国统区奔赴延安。诗人王云曾这样形容当年的盛况：“万重山，难又险，仰望圣地上青天。延安路上人如潮，青年男女浪滔滔。”尽管道阻且长，却挡不住一队队热血青年的决心和脚步。著名作家魏巍在奔赴延安的路上，三次被敌人抓住关押，三次都设法逃出。他心中只有一个信念：必须到延安去。“到延安去”成为当年最时髦的时代口号。1938年，“漫画先锋”张仃终于抵达延安。他激动地在黄土地上翻滚，亲吻着脚下这片心中的圣土。曾访问过延安的美国人约翰·科林说：“在延安，我被共产党为目标而奋斗的精神所感动，人们在空气中可以嗅到这种气息，他们衣服破烂不堪，他们装备缺枪少弹，但他们有为目标奋斗的精神。”约翰·科林感受到了一种力量，却并不知道这种力量到底有多大。彼时，在内忧外患中诞生、在磨难挫折中成长的中国共产党，早已将共产主义的星星之火，蔓延至燎原之势。红色作家丁玲在《七月的延安》中写道：“这是乐园。”这片“乐园”，是红色的故土，更是救国的希望。“在这革命的浪潮里须我党更壮大与坚固起来，才能很快成功。”这是女学生曹松林在入党志愿书中的祈盼，也是千千万万共产党人的心声。新世界是什么样子的？在韩珍明收藏的入党志愿书中，每名党员对于新世界的描绘“相同却又不同”。相同的是，无论哪个时代，他们都将实现共产主义社会作为自己的最终目标；不同的是，通往新世界的道路总伴随着荆棘密布和狂风暴雨，等待他们披荆斩棘、乘风破浪。20多年前，韩珍明辗转各地，四处搜集革命年代的入党志愿书。“我托朋友问，给老战友、老首长们写信，一有空就坐火车、坐飞机去找。”他说，“但是我不觉得苦。我这么做，保护的是珍贵历史，是珍藏的记忆，很有价值、也很有意义。”这些年，为了找寻入党志愿书，韩珍明最北去过新疆，最南去过广西。前年除夕，韩珍明还在寻找入党志愿书的路上。终于，他在河北农村的一个集市上，找到了一份写于1949年7月的入党志愿书。入党志愿书的主人叫吴应星，是原第二野战军第十二军侦察三连的一名战士。志愿书上，他用蓝色墨水重重写道：“我痛恨旧社会的封建势力和官僚资本。我坚决参加共产党，永远跟着毛主席走，直到共产主义社会。”我们不知道，这位叫吴应星的老兵，今天是否仍健在。翻阅他的入党志愿书，那单薄的纸张里折射出耀眼的光芒。在经历一栏中，吴应星写道：“18岁时被中央军抓住当兵到新八军……直到渡江战役时被解放。”渡江，解放。这两个看似不相关的词汇，却在宿命的羁绊中紧密交织在一起。在安徽合肥的渡江战役纪念馆里，陈列着一大一小两只木帆船。低矮的船舱，简易的桅杆风帆，斑驳的木板，藏着72年前炮火侵袭和江水浸泡的印记。1949年4月，中国人民解放军百万雄师正是乘坐这些大小不等的木船，穿过密集的炮火和江防。渡江战役解放了南京、上海等167座城市，彻底粉碎国民党政府“划江而治”的迷梦。当年在渡江战役中得到解放的吴应星，在入党后又随二野部队挺进大西南，为着“解放全中国”的目标继续战斗。记者不禁发问，是什么让许多像吴应星一样出身旧社会的“解放战士”，毅然加入这支光荣的队伍，投身伟大的革命？历史比任何雄辩更能呈现真理,给予我们答案：这是一支与人民血肉相连的军队——有“自己有一条被子，也要剪下半条给老百姓”的红军女战士，更有挤出乳汁喂养八路军伤员的沂蒙山红嫂；有披着朝露，露宿上海街头的解放军将士，更有淮海战场上那车轮滚滚、一眼望不到头的支前大军；有不拿群众一针一线的人民子弟兵，更有老百姓“最后一个亲骨肉送去上战场”……这是一个始终把人民放在心中最高位置的政党——从革命战争年代的方志敏、杨靖宇、张思德，到新中国成立后的雷锋、焦裕禄、孔繁森，再到进入新时代的李保国、张桂梅、祁发宝……无数共产党人以无畏牺牲和无私奉献，谱写出一曲曲感天动地的精神赞歌。波澜壮阔的长江，中华文明的摇篮，见证了中国共产党创造的伟大奇迹。72年过去，曾经的江水依然汹涌，一座座都市沿江而建，展现着新世界的现代与繁华。如果说“打过长江去，解放全中国”是当年先辈们寻找的彼岸，那如今在神州大地迎风飘扬的红色旗帜，就是共产党人坚守的意义。韩珍明刚当兵时，曾在新疆军区工作。从故乡河南到新疆，直线距离有3600多公里。每次探家，他先要坐上5天5夜的火车，然后再转长途汽车。从北疆边陲到中原腹地，窗外景色不停变换。这一路，韩珍明几乎横穿大半个中国，“回趟家，能在途中经过四个季节。看见小麦田，也就到家了”。今年初，全长3422公里的连云港至乌鲁木齐高铁全线贯通。那时的韩珍明一定想不到，今天坐上“复兴号”动车组，从河南到新疆仅需一天半的时间。俯瞰当今中国，“八纵八横”的高速铁路网建设，如同在幅员辽阔的神州大地上编织出一个巨大的“中国结”。在中国共产党的坚强领导下，“天堑变通途”的预言已经从梦想照进现实。保持同样的视角，站在历史的坐标中，建党百年的浴血征途，喷涌出熔岩般奔腾的地火，给这片富饶而美丽的土地带来梦想和希望。2020年1月24日，67岁的韩珍明正在电视机前紧张凝视。一场突如其来的新冠疫情席卷神州，一时间，武汉告急，湖北告急，全国告急……在告急的呼喊声中，我们看到了那面鲜红的党旗——除夕之夜起，包括解放军医疗队在内，19个省区市对口帮扶湖北的16个地市。短短10多天，火神山医院、雷神山医院、方舱医院神速交付……当时的一组数据让人动容：在抗疫一线从事疫情防控工作的党员、干部有3914.4万人，其中党员2977.1万人，占76.1%。全国参与疫情防控的志愿者有2369.8万人，其中党员1326.2万人，占56.0%。“战争年代，只有共产党员才有资格扛炸药包。党旗指向哪里，部队就向哪里冲锋。”韩珍明说，“今天，党旗飘扬的地方，依旧是我们前进的方向。”说到动情处，他眼里闪着泪花。2021年6月17日，神舟十二号载人航天飞船成功发射，与天和核心舱顺利对接，太空迎来人类新家园。从太空遥望祖国，在古老的神州大地上，小康社会正全面铺开幸福画卷。从1921年到2021年，中国共产党人把初心和使命写进入党志愿书。他们的精神之火永不陨灭，在建党百年的璀璨星河中永恒闪耀。历史是忠实的见证者，更是伟大的书写者。一份薄薄的入党志愿书，记录着一名党员一生的选择。那是精神的高度，更是信仰的厚度。采访结束，记者与韩珍明告别。室外，夏日蝉鸣阵阵，干休所内响起了朗朗乐声——“你是灯塔，照耀着黎明前的海洋；你是舵手，掌握着航行的方向；伟大的中国共产党，你就是核心，你就是方向……”（采访得到莲花池干休所韩京武、王光的大力支持，特此致谢）版式设计：梁晨"
136,线线分明！上场前国旗护卫队队员“拉线”规整队伍,为了在庆祝大会执行升国旗任务中展现最佳的军容风纪，在行进和举枪敬礼时标齐队伍，国旗护卫队仪仗官兵们在待命前“现场拉线”，规整仪容仪表。,https://military.cctv.com/2021/07/01/ARTIku3HRaSthDyYkkJkngD0210701.shtml,https://p5.img.cctvpic.com/photoworkspace/2021/07/01/2021070120172785684.jpg,为了在庆祝大会执行升国旗任务中展现最佳的军容风纪，在行进和举枪敬礼时标齐队伍，国旗护卫队仪仗官兵们在待命前“现场拉线”，规整仪容仪表。每位队员要做到“帽线、下颌线、腰带线、枪线，线线分明”。（总台央视记者陈莹王竞择）
137,歼-20：飞出科技强军新航迹,初夏大漠，随着几枚信号弹升空，空军某部数架歼-20战机加速起飞，直入云端，以战斗队形向目标区域机动……,https://military.cctv.com/2021/07/01/ARTIoyOcsgBguEJVanspg3VE210701.shtml,https://p2.img.cctvpic.com/photoworkspace/2021/07/01/2021070111154077367.jpg,①②③初夏大漠，随着几枚信号弹升空，空军某部数架歼-20战机加速起飞，直入云端，以战斗队形向目标区域机动……作为最早列装我国自主研制的新一代隐身战斗机歼-20的部队，近年来，该部面对练兵备战的新要求、制胜空天的新使命，苦练精飞，为空军新质作战能力跃升提供了有力保证。2016年11月，歼-20在中国航展首次公开亮相，引起世人关注——中国空军有了加速实现“空天一体、攻防兼备”战略转型的国之重器。“歼-20集万千科技创新成果于一身，是中国空军最顶尖的战斗机。”该部部队长曹程说，“作为首支列装歼-20战机的部队，我们一定不负党的重托和人民期望，充分发挥党员先锋模范作用，加速推进新质战斗力生成。”新机列装以来，该部官兵以敢为人先、舍我其谁的勇气，实现了歼-20、歼-16、歼-10C三型新式战机的通飞和机务技术保障。飞行员不但掌握了通飞三型新机的本领，还在比较借鉴中，学习前沿知识、开阔科技视野、把握制胜机理。新鹰亮翅，利剑出鞘。2018年5月，空军发布消息：歼-20战机首次开展海上方向实战化训练，进一步提升了空军综合作战能力。歼-20装备空军部队后，飞行人才数量稳步增长，实战实训逐步展开，与歼-16、歼-10C等多型战机联袂开展实战背景下的空战训练，在空军体系对抗演习中发挥了重要作用。2019年，在新中国成立70周年阅兵上，歼-20战机首次以五机编队的全新战斗姿态亮相，接受祖国和人民的检阅。歼-20展翅海空、不断飞出新航迹的背后，是该部官兵孜孜不倦的求索路。在该部新营区，飞行员、地勤和科研技术人员共处一个开放融合的办公平台。该部工程师李俊说，这是为了打破原有的条条框框，让大家在更加平等、开放、融合的工作环境中，“组团”学习科技知识、集智破解科研难题。作为一支新型作战力量，该部立足打赢现代化战争，潜心砺剑、练强本领，圆满完成“金头盔”等多项重大任务。“歼-20展翅海天，坚决履行维护国家主权、安全和领土完整的神圣使命。”曹程说。图①：飞行训练中，歼-20战机三机同框。图②：歼-20振翅起飞。图③：飞行员与歼-20合影。杨军、李韶鹏摄
138,独家V观丨特殊视角！15架歼-20飞机编队亮相,特殊视角，15架歼-20飞机编队亮相！,https://news.cctv.com/2021/07/01/ARTIpgKeoLq4ADnE5TGducMZ210701.shtml,https://p2.img.cctvpic.com/photoworkspace/2021/07/01/2021070108515689705.jpg,
139,中国人民解放军海军博物馆在青岛开馆,6月26日，中国人民解放军海军博物馆在青岛举行开馆仪式。海军、山东省委领导以及海军部分驻青岛官兵参加。,https://military.cctv.com/2021/06/29/ARTIrAmJHWk99hLM3QuDzVNg210629.shtml,https://p3.img.cctvpic.com/photoworkspace/2021/06/29/2021062909154991288.jpg,本报讯（中青报·中青网记者马宇平）6月26日，中国人民解放军海军博物馆（以下简称“海军博物馆”）在青岛举行开馆仪式。海军、山东省委领导以及海军部分驻青岛官兵参加。海军博物馆建设，是军队庆祝建党100周年的重要组成部分。该馆以习近平强军思想为指导，以人民海军发展沿革为主轴，以海军历史上著名战役和战斗、重要事件、重大发展成就、武器装备和英模人物为重点，通过4000余件文物、1200余幅图片，近百组雕塑、浮雕、场景、油画等，全景式展现了人民海军在中国共产党的坚强领导下，从无到有、从小到大、从弱到强，取得举世瞩目伟大成就的创业史、奋斗史、发展史，突出展现了党的十八大以来人民海军发生的历史性变革。据介绍，海军博物馆主要分为室内、海上和陆上三大展区。在室内展区设置的“人民海军历史基本陈列”，紧紧围绕“向海图强”主题，分为“艰苦创业、扬帆启航”“改革开放、乘风破浪”“强国强军、挺进深蓝”3个部分，展出《人民海军忠于党》主题雕塑、毛主席为人民海军5次题词手稿、海军司令员萧劲光租渔船视察刘公岛油画、解放一江山岛战旗等文物实物、文献档案、复原景观。海上舰艇展区建有3座码头、6个泊位，停靠着1:1复制的毛主席乘坐过的长江舰，以及新中国第一艘驱逐舰、第一艘国产驱逐舰、第一艘国产核潜艇等具有标志性意义的功勋舰艇。陆上装备展区主要展陈曾在解放沿海岛屿、保卫海疆安全、保护人民生命财产等任务中发挥过重大作用的小型水面舰艇、航空装备、陆战装备和岸防装备等。海军博物馆位于山东青岛，有陆域面积约9.4万平方米、海域面积约14.1万平方米，主展馆面积约4.7万平方米，建有人民海军历史基本陈列、主展馆广场、海军英雄广场、陆上装备展区和海上装备展区等，是人民海军建设发展取得历史性成就的一个缩影。
140,神操作！东风快递员倒车入库刺中十环,东风快递驾驶训练到底有多难？在全程看不到靶的情况下，倒车入库，用汽车后方的撞针刺破比气球小得多的十环靶心，速来围观火箭军某部汽车兵实力展示。,https://military.cctv.com/2021/06/29/ARTIs0X8wD3goj06m7jIgOHB210629.shtml,https://p3.img.cctvpic.com/photoworkspace/2021/06/29/2021062907530464380.jpg,东风快递驾驶训练到底有多难？在全程看不到靶的情况下，倒车入库，用汽车后方的撞针刺破比气球小得多的十环靶心，速来围观火箭军某部汽车兵实力展示。
141,红歌嘹亮！这场歌咏比赛很震撼！,歌咏比赛现场，各代表队昂扬向上的状态，浑厚响亮的歌声，整齐划一的动作，给人强烈的视觉享受，充分彰显了“茶淀卫士”的良好风貌。,https://military.cctv.com/2021/06/27/ARTIbNUsZPCCUiHfw2fI1zTR210627.shtml,https://p1.img.cctvpic.com/photoworkspace/2021/06/27/2021062712054225379.jpg,百年峥嵘岁月，百年风雨兼程。为庆祝建党100周年，大力营造浓厚氛围，用歌声抒发爱国之志、爱党情怀，不断激发广大官兵矢志强军兴军、忠实履行使命斗志，筑牢官兵思想根基，近日，武警北京总队执勤第十二支队严密组织“人民军队忠于党”主题歌咏比赛。“风在吼，马在叫，黄河在咆哮，黄河在咆哮……”比赛在《保卫黄河》的歌声中正式拉开帷幕。据了解，此次歌咏比赛共设8支代表队参赛，每个参赛队共合唱2首曲目。由机关、大队、中队组成的评委队伍为各参赛队打分评判，并设置监督员全程监督记分，确保比赛公平公正，成绩真实有效。歌咏比赛现场，各代表队昂扬向上的状态，浑厚响亮的歌声，整齐划一的动作，给人强烈的视觉享受，充分彰显了“茶淀卫士”的良好风貌。最后，现场数百名官兵合唱《没有共产党就没有新中国》唱出了历史发展的必然，让大家在千千万万共产党人的奋斗历程和赤子情怀中感受信仰的力量。“我们要把此次活动作为满足官兵精神文化需求、增强部队凝聚力战斗力的重要手段，真正使活动成为激发官兵爱国热情、坚定强军兴军信心、凝聚官兵军心意志、增强素质本领、提高履职尽责能力的有力抓手。”政治工作处主任单林对笔者说道。（邢俊国、龚海峰）
142,追求实打实的装备完好率,爱装就是爱打赢，保装就是保胜利。武器装备管理的要义在于实战化运用，我们既要重视装备的完好率，又不能以追求完好率为由，把装备当成“宝贝”束之高阁。,https://military.cctv.com/2021/06/27/ARTIAu8niLPSyZhWbtCtp4HM210627.shtml,https://p2.img.cctvpic.com/photoworkspace/2021/06/27/2021062708364474739.jpg,爱装就是爱打赢，保装就是保胜利。武器装备管理的要义在于实战化运用，我们既要重视装备的完好率，又不能以追求完好率为由，把装备当成“宝贝”束之高阁。先进的武器装备是军队现代化的重要标志，是军事斗争准备的重要基础。保持装备完好率是部队实现全时待战、随时能战的前提。只有平时把手中的武器装备管好用好，战时才能发挥效能。当年，北洋水师号称亚洲第一，但日本舰队却敢于主动进攻，一个重要原因就是清军装备维护水平低下，实际战斗力不强。我军历来有爱装管装保装的优良传统。在继承优良传统的同时，我们应正确理解装备的完好率，不能把装备的静态完好等同于动态完好，更不能等同于作战效能完好。更新装备对于战斗力生成提质增效非常重要，决不能为了确保装备完好率而不敢大胆运用，导致新装备没人“玩得转”、拉出去就“掉链子”，使其无法发挥应有的作战效能。当年，伊拉克军队占领科威特后，曾缴获40多部先进的美式“霍克”防空导弹，可是无人会用。当遭受美军空袭时，伊军节节溃败。可见，再先进的武器装备，如果放着不用或不会用，就成了一堆废铁。“欲得强兵，必须坚甲利器，实选实练。”爱装管装的目的在于确保武器装备始终“在状态”，随时能在实战中发挥最大效能。陈毅同志说过：“现在我们有了新的装备，就必须尽一切努力把它掌握起来。如果拿到武器不能掌握使用，我们的战斗力便要减低，胜利就不能巩固，甚至还要失效。”只有经常在贴近实战的环境中不断使用武器装备，才能检验到底能不能用、好不好用、管不管用，才能实现人与武器装备的最佳结合。各单位应鼓励官兵在确保科学使用的前提下，大胆操作和使用武器装备，掌握新技能、研练新战法，加强武器装备体系化、常态化运用，真正让武器装备成为胜战利器。
143,广西北海：武警官兵开展主题党日活动,一张张图片，一段段历史故事，深深的触动着在场每名党员的心。,https://military.cctv.com/2021/06/26/ARTIlfaAqJbClMUwzHOyytbv210626.shtml,https://p4.img.cctvpic.com/photoworkspace/2021/06/26/2021062616241818496.jpg,近日，武警北海支队在北海市博物馆，开展“学党章迎大庆守初心担使命”主题党日活动。百余名新老党员齐聚，在鲜红的党旗下高举右手，重温入党誓词，对党、对祖国、对人民、对军队庄严承诺。宣誓结束后，在场全体党员参观了市博物馆的红旗漫卷壮乡——中国共产党在广西革命历史图片展，一张张图片，一段段历史故事，深深的触动着在场每名党员的心。在场党员纷纷表示，一定要把共产党员的精神传递下去，融入到工作中去，为实现党在新时代的强军目标努力奋斗。(汤斌、赵昕阳)
144,庆祝建党百年 倾听东海雄鹰最深情的告白,奋飞吧战友！一起向着中华民族伟大复兴的中国梦——奋飞！,https://military.cctv.com/2021/06/26/ARTIKubEwuB0h7qkpIwRVi17210626.shtml,https://p2.img.cctvpic.com/photoworkspace/2021/06/26/2021062616135369256.jpg,我从东升旭日的曙光中飞来穿越朝霞，我在你怀抱神州的暖意里我从美丽东海的碧空中飞来穿越云海，我在你巡航天际的目光里我从硝烟弥漫的战场中飞来穿越时空，我在你护佑中华的誓言里我从澎湃无垠的大洋中飞来穿越惊涛，我在你走向深蓝的足迹里这是从苦难走向辉煌的一百年呐为了迎接这一天的到来我们奋斗了整整一个世纪从南湖红船划动的那一刻起我的孕育，是在无数革命先行者的憧憬里镰刀和锤头的激荡，让我获得了赤子初心身上流淌着工农武装的血液眼中闪烁着星火燎原的光芒灵魂浸透着艰苦岁月的光荣洗礼从五星红旗升起的那一刻起我的诞生，是在无数新中国建设者的劳动里热血与战火的交融，为我打造了钢铁之翼穿过抗美援朝的硝烟，接过“三次点将”的令旗我冲上东南沿海的天空，筑起了最坚固的铜墙铁壁从改革开放大潮奔涌的那一刻起我的成长，是在无数改革奋进者的汗水里激情与活力的迸发，为我塑造了壮美英姿飞过最繁华的都市、最宽广的大江最稠密的海港，融进春天绚烂的花海里向着人民幸福的目的地，蔓延、生长、汇聚从新时代钟声敲响那一刻起我的奋飞，是在进军两个百年目标的征程里使命与梦想的召唤，让我更加目光如炬瞰制着波诡云谲的大洋，等待着决战决胜的号角瞄准世界一流的目标，启航、加速、进击这是矢志践行初心使命的一百年飞过迷雾荆棘，东海雄鹰展现了忠诚善战的热血豪气这是筚路蓝缕奠基立业的一百年飞过坎坷崎岖东海雄鹰建立了保家卫国的功勋壮举这是创造辉煌开辟未来的一百年飞过枪林弹雨东海雄鹰创造了气霸海空的胜战奇迹百年恰是风华正茂，奋飞正当全速发力强军蓝图上又擘画出东海雄鹰的崭新航迹奋飞吧战友！再过几天短暂的时光镰刀锤头即将演奏起第一百个春天嘹亮的晨曲到那一刻，神州大地将释放怎样的热情，让如雷的掌声挥别过去用新时代的礼炮轰出无限的欣喜奋飞吧战友！再有6年拼搏的岁月我们即将迎来实现建军百年奋斗目标的佳期到那一天，全军上下将点燃怎样的激情，让强军的梦想更加靓丽为现代化的引擎注入更强的活力！奋飞吧战友！沿着海军转型建设道路飞得更加自信、更加坚毅奋飞吧战友！沿着中国特色强军之路飞得更加威武、更加霸气奋飞吧战友！奋飞在全面建设社会主义现代化国家的伟大征程里奋飞吧战友！一起向着中华民族伟大复兴的中国梦——奋飞
145,迷彩洗礼青春 雨中检阅铮铮铁骨,只有刻苦磨砺，才能百炼成钢；只有经历风雨，才能顶天立地。,https://military.cctv.com/2021/06/25/ARTI8taPiXgiXSoGSKH3QyBJ210625.shtml,https://p2.img.cctvpic.com/photoworkspace/2021/06/25/2021062516380235216.jpg,烟雨朦胧，雾霭沉沉，白雾似白纱笼罩着群山，往日热闹的村落一片沉寂。此时，战略支援某部新兵团，却是另一番景象。震天的呼号声中，急骤的雨滴中，低洼的泥道里，湿漉的训练场上，近600名新兵帅气亮相分列式、刺杀操、战斗演练……经过近3个月的入伍训练，新兵们系统接受了队列、战术、轻武器操作、战场救护、野外生存等课目训练，逐步打牢了军事素质基础，顺利实现了从地方青年向合格军人的转变。挺拔的军姿、嘹亮的口号、坚毅的眼神，全面彰显着他们作为一名中国军人的荣誉和自豪。“分列式，开始！”随着指挥员一声令下，由数百名新兵组成的6个方阵，顶风冒雨、士气高昂、步履坚定，依次走过主席台接受检阅。分列式结束后，各方队立即转入实战化训练科目演示。泥泞的训练场，让官兵找到了“打仗”的感觉。战术基础、轻武器射击、格斗、棍术、反恐防暴等课目全面铺开……现场硝烟弥漫，爆炸声此起彼伏，冲锋号一响，训练有素的战士们勇往直前，他们熟练使用手中的武器，一招一式尽显新战士勇猛无畏、敢打必胜的战斗作风。训练场上没有往日的尘土飞扬，雨水、汗水、泥巴扑向了正在奋战的勇士，挂满了脸庞、衣服和战靴。笔者了解到，战略支援某部新兵团在雨中接受检阅，虽然是意外因素，但也真实检验了官兵在特殊气候条件下的战斗意识和战斗作风，培养新战士连续作战，顽强拼搏，敢打必胜的血性胆气。只有刻苦磨砺，才能百炼成钢；只有经历风雨，才能顶天立地。前进的号角已吹响，希望新战友们能够用刻苦训练的实际行动演绎精彩军旅生涯，用建功立业的铿锵步伐彰显军人价值，书写人生华章！(李晓威、十三、李文磊)
146,向党深情告白 这里的官兵同党旗合影,一面旗帜映初心，一颗红心永向党。,https://military.cctv.com/2021/06/25/ARTIuPICIfdVybiw7bGeQFk5210625.shtml,https://p1.img.cctvpic.com/photoworkspace/2021/06/25/2021062516174915448.jpg,一面旗帜映初心，一颗红心永向党。近日，武警广西总队桂林支队组织开展“我与党旗合个影”活动，官兵们通过多视角、多层次的“创意”定格，感悟初心使命、坚定奋斗决心，庆祝建党100周年。“我志愿加入中国共产党，拥护党的纲领……”中队党员们高举右手，重温入党誓词。鲜红的党旗熠熠生辉，激昂的誓言、铿锵的呼声，使全体党员从心灵上得到了一次新的洗礼。胸怀千秋伟业，恰是百年风华。官兵们在党旗的见证下，亮身份、晒党龄、谈感悟、作承诺，勉励自己坚定信念、永葆初心。该支队执勤二中队指导员黄思铭表示，以芳华立誓，用青春践言，在党旗的引领下，我们更要不忘初心，牢记使命。与党旗同框，让预备党员孔明激动的心情溢于言表，投笔从戎的他，选择从军报国，一踏入军营便下定决心扎根部队。他说：“很庆幸自己的青春有穿军装的样子，所有付出都是值得的。”挥动党旗，赤诚永固。活动结束前，上等兵郑世彬说道：“在与党旗合影的那一刻，强烈的使命感油然而生。我要坚定信念、勤学苦练，争取早日入党！”(陈登科、张宸硕)
147,广西南宁：武警官兵走进革命纪念馆 追思历史缅怀革命先烈,每到一个展厅，官兵们都认真观看、细细品味，零距离接受了一次生动的党史教育课，思想和灵魂受到了深刻的洗礼。,https://military.cctv.com/2021/06/25/ARTIESj6GAZaV61N477MJZLr210625.shtml,https://p5.img.cctvpic.com/photoworkspace/2021/06/25/2021062516044848525.jpg,为进一步推动党史学习教育走深走实，近日，武警广西总队南宁支队组织官兵来到广西革命纪念馆开展主题党日活动，通过向革命烈士敬献花篮、重温入党誓词、参观革命纪念馆等方式，让官兵在寻根溯源中重温峥嵘岁月、感悟初心使命。上午9时，广西革命纪念馆纪念碑前庄严肃穆，官兵在烈士公墓前整齐列队。随着雄壮的国歌声响起，活动正式拉开序幕，全体官兵鞠躬默哀，深情缅怀革命英烈。随后，伴随着深情庄严的《献花曲》，4名礼兵迈着庄重的礼步，托起书写“烈士永垂不朽”字样的花篮，缓缓走向烈士墓碑，庄严地向英烈敬献花篮。“我志愿加入中国共产党，拥护党的纲领，遵守党的章程，履行党员义务，执行党的决定……”面对鲜红的党旗，全体官兵高举右拳，重温入党誓词。仪式结束后，全体官兵在解说员的带领下步入广西革命纪念馆参观。每到一个展厅，官兵们都认真观看、细细品味，零距离接受了一次生动的党史教育课，思想和灵魂受到了深刻的洗礼。官兵们表示：一定不忘初心、牢记使命，以更好的精神状态、更饱满的工作热情，庆祝建党百年。(栾鑫磊、李启鹏、余海洋)
